2023.08.31.,주미中대사 中 경제 붕괴하고 美 계속 번영한다는 생각은 망상,조준형 특파원 = 테슬라의 작년 전 세계 출하 물량의 절반은 상하이 기가팩토리(테슬라의 상하이 공장)에서 나왔고 스타벅스는 중국에서 거의 9시간에 1곳꼴로 매장을 연다. 셰펑 주미 중국대사는 31일(현지시간) 중국 경제는 당신이 생각하는 것보다 잘 하고 있다는 제목으로 워싱턴포스트(WP)에 실은 기고를 통해 최근 고조되고 있는 중국 경제 위기설을 반박했다. 중국의 거대 부동산 업체 비구이위안(碧桂園·컨트리가든)의 디폴트 위기 20%를 상회하는 청년 실업률 4월 5.6%에서 7월 3.7%로 하락한 산업 생산 증가율 같은 기간 18.4%에서 2.5%로 주저앉은 소매판매 증가율 3월 플러스 14.8%에서 7월 마이너스 14.5%로 급락한 수출 증가율 등 중국 경제의 위기설을 뒷받침하는 지표는 많다. 셰 대사 역시 기고에서 포스트 코로나 시기 경제 회복으로 가는 길은 순탄치 않을 것이라고 예상하고 종종 우여곡절과 기복 있는 진전을 하게 될 것이라며 중국 경제의 저조한 회복세를 사실상 인정했다. 그럼에도 셰 대사는 중국 경제의 기초 체력과 연결되는 지표와 중국내 외국 기업들의 활발한 활동 등을 근거로 제시하며 위기설에 항변하고 미국의 대(對)중국 견제 및 압박의 중단을 촉구했다. 우선 셰 대사는 중국이 작년 대비 5.5%로 발표한 상반기 국내총생산(GDP) 성장률 중국이 올해 5.6% 성장을 이룰 것이라는 세계은행(WB) 예측치 프랑스·영국·일본·독일 등 선진국의 대중국 투자 증가세 등을 근거로 들면서 올해 중국 경제는 계속 회복 및 성장하고 있다고 역설했다. 이어 중국의 소비 반등세를 언급하면서 미국 인구보다 많은 중국인 5억 200만 명이 올여름 (영화관에서) 영화를 봤다고 소개했고 삐걱대고 있는 수출에 대해서는 중국이 세계 수출 시장의 14%를 차지하고 있다고 강조했다. 또 현재 4억 명을 넘는 중국의 중산층이 2035년까지 8억 명 이상으로 늘어날 것이라고도 주장했다. 이어 중국 정부가 소비 및 민간 경제 활성화 외국인 투자 유치 확대 등을 위한 유인책을 최근 내놓았고 부동산 부문 안정화와 금융 리스크 예방을 위한 정책 등에서 성과를 거두고 있다고 썼다. 그러면서 정책 도구함에 충분한 공간이 있기 때문에 우리는 시스템 리스크를 미연에 방지할 수 있다고 확신한다고도 강조했다. 셰 대사는 중국이 일시적인 경제 조정기를 보내는 상황에서 일부는 중국이 세계 경제를 끌어내리고 있다고 비난하고 다른 일부는 중국이 붕괴할지도 모른다는 이론을 전개하는데 이것이 공정한가라고 반문했다. 그러면서 중국이 경제적으로 붕괴할 수 있고 미국은 여전히 번영할 수 있다는 생각은 완전한 망상임을 많은 미국 친구들이 깨닫게 됐다며 미국은 중국에 대한 기술 수출 통제 투자 제한 경제 제재 및 고율 관세를 해제해야 한다고 주장했다. 또 미국은 디리스킹(De-risking·위험 제거)을 명분으로 디커플링(decoupling·공급망 등에서 중국 분리)을 추구하길 중단해야 한다며 디리스킹 디커플링 등은 가뜩이나 좋지 않은 세계 경제를 더 꼬이게 만들 뿐이라고 주장했다. ,세계,16
2023.08.31.,LG 박해민 짜릿한 끝내기 안타,31일 오후 서울 잠실야구장에서 열린 프로야구 두산과 LG의 경기. 연장 10회말 2사 12루 상황에서 LG 박해민이 끝내기 안타를 친 뒤 환호하고 있다. 2023.8.31 [LG 트윈스 제공. 재판매 및 DB금지] ,스포츠,2
2023.08.31.,뉴욕증시 연준 선호 물가 소화하며 상승 출발,윤영숙 연합인포맥스 특파원 = 뉴욕증시는 연방준비제도(연준·Fed)가 선호하는 물가 지표가 대체로 예상치에 부합하며 상승했다. 31일(미 동부시간) 뉴욕증권거래소(NYSE)에서 오전 10시 20분 현재 다우존스30산업평균지수는 전장보다 91.53포인트(0.26%) 오른 34981.77을 기록 중이다. 스탠더드앤드푸어스(S&P)500지수는 전장보다 14.52포인트(0.32%) 상승한 4529.39를 나스닥지수는 전장보다 78.37포인트(0.56%) 뛴 14097.68을 나타냈다. 3대 지수는 이날까지 5거래일 연속 상승 중이다. 오는 9월 연방공개시장위원회(FOMC) 정례회의를 앞두고 연준의 금리 동결 가능성에 무게가 실리고 국채금리가 하락세로 돌아서면서 주가가 오름세를 지속했다. 이날 투자자들은 연준이 선호하는 물가 지표인 7월 근원 개인 소비지출(PCE) 가격지수 등 경제 지표를 주시했다. 미 상무부에 따르면 변동성이 큰 에너지와 식료품을 제외한 7월 근원 PCE 가격지수는 지난해 같은 기간보다 4.2% 올라 시장 예상치에는 부합했으나 전달의 4.1%를 웃돌았다. 에너지와 식료품 가격을 포함한 7월 PCE 가격지수는 지난해 같은 기간에 비해 3.3% 올라 전달의 3.0%에서 상승했다. 7월 개인 소비지출은 전달에 비해 0.8% 증가해 시장의 예상치 0.7% 증가를 웃돌았으며 전달의 0.6% 상승도 상회했다. 소비가 여전히 탄탄하고 그에 따라 물가 상승 압력도 여전히 강하다는 점을 시사한다. 다만 이는 7월 소비자물가지수(CPI)가 반등하면서 어느 정도 예상됐던 부문이다. 실업 관련 지표는 엇갈렸다. 주간 실업보험 청구자 수는 4천명 감소한 22만8천명을 기록해 시장 예상치인 23만5천명을 밑돌았다. 다만 챌린저 그레이 앤드 크리스마스(CG&C)가 발표한 8월 감원 계획은 7만5천151명으로 전월보다 217% 급증했다. 이는 올해 들어 가장 큰 월별 증가 폭으로 미국에서 가장 큰 트럭회사인 옐로가 파산한 영향을 반영한 것이다. 투자자들은 다음날 나오는 8월 고용 보고서를 주시하고 있다. 최근 ADP가 발표한 민간 부문 고용이 예상치를 밑돌면서 고용이 예상보다 빠르게 둔화하고 있다는 전망을 강화했다. 금리 선물 시장에서는 연준이 9월에 기준금리를 동결할 가능성을 88.5%가량으로 보고 있다. 11월 회의에 금리를 추가로 인상할 가능성은 47% 금리 동결 가능성은 53%로 인상과 동결이 비등한 상황이다. 뉴욕증시 전문가들은 인플레이션 깜짝 반등이 없었던 데다 최근 들어 고용이 둔화하고 있다는 점에서 증시가 랠리를 보이는 것이라고 설명했다. 인디펜던트 어드바이저 얼라이언스의 크리스 자카렐리 최고투자책임자(CIO)는 마켓워치에 인플레이션의 깜짝 반등이 없었다는 점은 다음 회의에서 연준의 금리 동결 가능성을 바꾸지 않을 것이라는 점에서 시장이 환호할 것이라고 말했다. 하이프리퀀시 이코노믹스의 루벨라 파루키 이코노미스트는 최근 몇 달간 헤드라인 PCE와 근원 PCE의 월별 상승률은 하락세를 보여왔다라며 이번 지표는 인플레이션 진전에 있어 반전을 보여주지만 물가 압력이 올해 남은 기간에는 완화될 것이라고 전망했다. SPI에셋 매니지먼트의 스티븐 이네스 매니징 파트너는 인플레이션 정상화에 있어 가장 중요한 투입 요소 중 하나는 고용의 완화이기 때문에 (최근 지표는) 미국 금리에 대한 단기 전망에 상당한 변화를 이끌고 주식과 다른 위험자산의 랠리를 촉발했다라고 말했다. 유럽증시는 일제히 올랐다. 독일 DAX지수는 0.84% 오르고 영국 FTSE지수는 0.03% 상승 중이다. 프랑스 CAC 지수는 0.07% 상승 중이며 범유럽지수인 STOXX600 지수는 0.33% 오르고 있다. 국제유가는 상승 중이다. 10월물 서부텍사스산원유(WTI) 가격은 전장보다 1.40% 오른 배럴당 82.77달러에 10월물 브렌트유 가격은 전장보다 0.99% 상승한 배럴당 86.71달러를 기록했다. ,경제,2
2023.08.31.,LG 박해민 짜릿한 끝내기 안타,31일 오후 서울 잠실야구장에서 열린 프로야구 두산과 LG의 경기. 연장 10회말 2사 12루 상황에서 LG 박해민이 끝내기 안타를 친 뒤 환호하고 있다. 2023.8.31 [LG 트윈스 제공. 재판매 및 DB금지] ,스포츠,0
2023.08.31.,LG 박해민 연장 10회말 끝내기 안타,31일 오후 서울 잠실야구장에서 열린 프로야구 두산과 LG의 경기. 연장 10회말 2사 12루 상황에서 LG 박해민이 끝내기 안타를 치고 있다. 2023.8.31 [LG 트윈스 제공. 재판매 및 DB금지] ,스포츠,1
2023.08.31.,Top diplomats of S. Korea China discuss regular visits,FM-ChinaTop diplomats of S. Korea China discuss regular visits SEOUL Aug. 31 (Yonhap) -- The top diplomats of South Korea and China held a phone conversation Thursday to discuss regular visits between them as part of shuttle diplomacy Seouls foreign ministry said. The talks between Foreign Minister Park Jin and Wang Yi head of the foreign affairs commission of the Chinese Communist Partys Central Committee come as bilateral relations appear to be thawing following tensions in recent months over the Chinese ambassador to Seouls thinly veiled warning against South Koreas alignment with the United States. The last bilateral meeting between Park and Wang was held in Qingdao China in August 2022. The two diplomats also discussed pending bilateral issues the ministry said. Earlier this month China lifted a ban on group tours to South Korea. The ban had been in place for more than six years amid tension over South Koreas hosting of the THAAD U.S. missile defense system. The two sides agreed to push forward more regular conversation between high-ranking officials between the two countries in various sectors the ministry said. The two diplomats also said progress was made at high-level bilateral economic talks held Tuesday where the two sides discussed ways to ensure stable supply chains and the strengthening of bilateral economic cooperation The 27th meeting of the bilateral joint economic committee led by South Koreas Second Vice Foreign Minister Oh Young-ju and Li Fei Chinas assistant minister of commerce was held in Beijing. The two diplomats also shared the view on the need to cooperate for the resumption of a trilateral consultative body between South Korea China and Japan the ministry said. (END),세계,1
2023.08.31.,한총리 文 잼버리대회 비판에 격려해 줬으면 더 좋았을 것(종합),한혜원 기자 = 한덕수 국무총리는 31일 새만금 세계잼버리대회와 관련한 문재인 전 대통령의 비판에 모두 노력해서 종국적으로 상당히 평가받는 대회를 한 국민 종교계 등에 대해 많은 격려를 해주셨으면 더 좋았을 것이라고 말했다. 한 총리는 국민의힘 김영식 의원이 이날 국회 예산결산특별위원회 전체회의에서 문 전 대통령이 지난 13일 잼버리 대회에 대해 페이스북에 올린 글에 대한 입장을 묻자 이같이 밝혔다. 당시 문 전 대통령은 사람의 준비가 부족하니 하늘도 돕지 않았다라고 비판한 바 있다. 김 의원은 이에 대해 전형적인 유체이탈 화법으로 보이는데 국민들이 어떻게 볼 것으로 생각하는가라고 한 총리에게 물었다. 이에 한 총리는 문 전 대통령 말씀은 대회 유치를 했던 대통령으로서 처음부터 성공적인 대회를 염원하는 마음에서 비롯했을 것이라고 답했다. 이어 초반에 조금 어려움이 있었지만 모든 정부 재계 종교계 교육계가 힘을 합쳤고 특히 국민들의 아주 열렬한 환영 의지가 작동해 최종적으로는 잘 마무리했다고 생각한다고 에둘러 반박했다. 한 총리는 제가 오늘 아침에도 인도네시아로부터 온 고위직을 만났다며 한국 정부와 국민들에 감사한다 잼버리가 해피엔딩으로 끝난 걸 축하한다는 이야기를 들었다고 전했다. 한 총리는 감사원의 잼버리 대회 관련 감사에서 철저한 진상 규명이 이뤄져야 한다고 강조했다. 그는 처음부터 조금 더 잘 됐으면 훨씬 더 나은 잼버리대회가 됐을 거라 믿는다며 우리가 정말 진지하게 성찰할 필요가 있다고 했다. 그러면서 감사원이 처음부터 끝까지 아주 잘 무엇이 문제였고 무엇을 좀 더 잘할 수 있었는지 밝혀내 주시기를 기대한다고 덧붙였다. 한 총리는 아울러 정부가 새만금 기본계획 전면 재검토에 들어간 데 대해 새만금을 진정으로 전북경제의 생생한 활력소가 되도록 해 새만금의 큰 그림을 반드시 그리도록 하겠다고 말했다. ,정치,20
2023.08.31.,구로구서 1억2천 든 쇼핑백 들고 튄 중국인 4시간만에 검거(종합),김잔디 최윤선 기자 = 서울 구로구에서 거액의 현금이 든 쇼핑백을 들고 도주했던 중국인이 4시간 만에 붙잡혔다. 피해자는 1억2천여만원이 들어있었다고 신고했는데 절도범은 절반 정도밖에 없었다고 주장하고 있다. 구로경찰서에 따르면 31일 오후 5시40분께 30대 중국인 남성 A씨가 서울 구로구 구로동 지하철 남구로역 2번 출구 앞에 세운 차량 안에서 환전소 주인인 40대 중국인 여성 B씨를 만나 현금이 든 쇼핑백을 빼앗아 달아났다. 이들은 만나서 환전 거래를 하기로 하고 B씨가 타고 온 차량 뒷좌석에서 신분증을 교환해 신원을 확인했으며 B씨가 종이 쇼핑백에 담아온 현금을 보여주자 A씨가 그대로 들고 도망친 것으로 전해졌다. 오후 6시17분께 신고를 받고 출동한 경찰은 폐쇄회로(CC)TV 등을 통해 A씨의 동선을 추적하다가 범행 4시간여 만인 오후 9시45분께 광진구 자양동 길거리에서 차량에 타고 있던 A씨를 절도 혐의로 체포했다. 쇼핑백에 들어 있던 현금의 액수에 대해서는 양쪽의 진술이 엇갈리고 있다. 피해자 B씨는 1억2천500만원이 들어있었다고 신고했으나 A씨는 검거 현장에서 회수된 6천여만원이 전부라고 주장하고 있다. 경찰은 A씨를 상대로 구체적인 범행 경위를 조사하는 한편 정확한 피해 금액도 확인할 계획이다. ,사회,90
2023.08.31.,한총리 후쿠시마산 수산물 수입 전혀 생각하고 있지 않아,한혜원 기자 = 한덕수 국무총리는 31일 일본 후쿠시마산 수산물에 대해 지금은 한 마디로 수입하는 것은 전혀 생각하고 있지 않다고 말했다. 한 총리는 이날 국회 예산결산특별위원회 전체회의에 출석 더불어민주당 이소영 의원의 관련 질의에 수입하고 하지 않고는 우리의 주권이기 때문에 안심할 때까지 수입하지 않을 것이라며 이같이 강조했다. 이 의원이 과거 일본이 한국의 후쿠시마 수산물 수입 금지가 부당하다고 제기한 세계무역기구(WTO) 분쟁 등을 언급하면서 주권적 영역이어도 우리 마음대로 할 수 있는 것은 아니지 않나라고 재차 묻자 한 총리는 내부적으로는 다 전략이 있고 그걸 공개할 수가 없다. 우리 마음대로 할 수 있다고 강조했다. 이 의원이 협정에 가입돼 있는데 어떻게 마음대로 하느냐고 반박하자 한 총리는 할 수 있다고 재차 답했다. 한 총리는 국민의 수산물에 대한 불안감이 있으니 우리가 우리의 정책으로서 수입하지 않는 것이라며 수입하지 않는다 하는 것만 받아달라라고도 했다. 한 총리는 아울러 일본 정부로부터 수산물 수입 금지 조치 철회 요청을 받은 바 없으며 최근 진행된 정상회담에서도 관련 요청은 없었다고 말했다. 정부는 후쿠시마산 수산물 수입 금지는 2011년 원전 사고 이후 인근 해역에 아무 통제 없이 유출된 방사성 물질로부터 우리 국민을 보호하기 위해 취한 조치이며 과학적 처리를 거쳐 방류되는 원전 오염수와는 별개라고 설명하고 있다. 이 의원은 이와 관련 현재 국제원자력기구(IAEA)가 후쿠시마 앞바다 안전성에 대해 일본 정부와 비슷하게 (안전하다고) 보고 있다며 우리 정부가 오염수 방류와 관련한 IAEA 입장은 적극적으로 신뢰하면서 후쿠시마 앞바다가 안전하다는 IAEA 의견은 믿지 않는 게 설득력 있겠나라고 지적하기도 했다. ,정치,18
2023.08.31.,[프로야구] 1일 선발투수,,스포츠,0
